Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,OrderYear,OrderMonth
7/25/1921,CA-2017-168403,9/9/2017,9/15/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,2/19/2166,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,1/11/1900,1/1/1900,1/0/1900,1/0/1900,7.50%,2017,September
7/26/1921,CA-2015-148705,3/12/2015,3/18/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,3/21/1977,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,1/5/1900,1/2/1900,1/0/1900,1/1/1900,35.00%,2015,March
7/27/1921,CA-2016-160241,11/29/2016,12/4/2016,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,8/26/2065,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",8/29/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-125.00%,2016,November
7/28/1921,CA-2016-155747,6/14/2016,6/21/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,5/26/1952,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,12/2/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-35.00%,2016,June
7/29/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,1/13/1900,1/6/1900,1/0/1900,1/1/1900,7.50%,2017,December
7/30/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,3/16/1900,1/6/1900,1/0/1900,1/10/1900,13.75%,2017,December
7/31/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,4/11/1900,1/8/1900,1/0/1900,1/14/1900,13.75%,2017,December
8/1/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",1/10/1900,1/2/1900,1/0/1900,1/3/1900,36.25%,2017,December
8/2/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",2/16/1900,1/7/1900,1/0/1900,1/5/1900,12.50%,2017,December
8/3/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,1/23/1900,1/3/1900,1/0/1900,1/7/1900,30.00%,2017,December
8/4/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",1/16/1900,1/5/1900,1/0/1900,1/3/1900,20.00%,2017,December
8/5/1921,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,8/28/2119,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,1/16/1900,1/1/1900,1/0/1900,1/4/1900,28.75%,2017,December
8/6/1921,CA-2016-113117,8/16/2016,8/22/2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,10/13/2161,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,2/1/1900,1/5/1900,1/0/1900,1/15/1900,48.00%,2016,August
8/7/1921,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,1/16/2099,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,1/19/1900,1/9/1900,1/0/1900,1/5/1900,27.00%,2016,December
8/8/1921,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,1/16/2099,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2/2/1901,1/2/1900,1/0/1900,6/19/1900,43.00%,2016,December
8/9/1921,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,1/16/2099,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",12/8/1900,1/5/1900,1/0/1900,5/16/1900,40.00%,2016,December
8/10/1921,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,1/16/2099,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,4/15/1900,1/3/1900,1/0/1900,2/18/1900,47.00%,2016,December
8/11/1921,CA-2017-125367,7/23/2017,7/30/2017,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,5/29/1927,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1/13/1900,1/3/1900,1/0/1900,1/4/1900,31.25%,2017,July
8/12/1921,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,3/11/1971,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,3/22/1900,1/5/1900,1/0/1900,2/9/1900,49.00%,2017,June
8/13/1921,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,3/11/1971,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1/6/1900,1/2/1900,1/0/1900,1/3/1900,49.00%,2017,June
8/14/1921,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,3/11/1971,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,3/22/1901,1/8/1900,1/0/1900,8/6/1900,49.00%,2017,June
8/15/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,9/28/1900,1/7/1900,1/0/1900,1/30/1900,11.25%,2017,August
8/16/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,6/1/1904,1/6/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-76.67%,2017,August
8/17/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,1/24/1900,1/5/1900,1/0/1900,1/9/1900,37.50%,2017,August
8/18/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1/1/1900,1/2/1900,1/0/1900,1/0/1900,30.00%,2017,August
8/19/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,1/31/1900,1/1/1900,1/0/1900,1/0/1900,0.00%,2017,August
8/20/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,1/14/1900,1/5/1900,1/0/1900,1/4/1900,32.50%,2017,August
8/21/1921,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,5/2/2004,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2/26/1901,1/2/1900,1/0/1900,2/16/1900,11.25%,2017,August
8/22/1921,CA-2015-126669,11/7/2015,11/13/2015,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,11/30/2110,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,3/16/1900,1/2/1900,1/0/1900,1/26/1900,35.00%,2015,November
8/23/1921,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,12/7/2105,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,1/4/1900,1/1/1900,1/0/1900,1/1/1900,37.50%,2015,October
8/24/1921,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,12/7/2105,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1/3/1900,1/10/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-175.00%,2015,October
8/25/1921,CA-2016-112585,7/30/2016,8/2/2016,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,9/10/2157,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,12/15/1901,1/2/1900,1/0/1900,6/26/1900,25.00%,2016,July
8/26/1921,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,3/13/2160,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,9/24/1900,1/3/1900,1/0/1900,1/6/1900,2.50%,2016,December
8/27/1921,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,3/13/2160,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,1/21/1900,1/8/1900,1/0/1900,1/5/1900,27.00%,2016,December
8/28/1921,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,3/13/2160,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,2/17/1900,1/3/1900,1/0/1900,1/7/1900,15.00%,2016,December
8/29/1921,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,3/13/2160,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,7/23/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-5.88%,2016,December
8/30/1921,CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,9/29/2064,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",1/30/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-105.00%,2016,April
8/31/1921,US-2017-105697,8/25/2017,8/27/2017,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,10/1/2020,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1/25/1900,1/2/1900,1/0/1900,1/1/1900,7.50%,2017,August
9/1/1921,CA-2017-165323,6/17/2017,6/21/2017,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,6/11/1927,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,4/26/1909,1/5/1900,1/0/1900,7/25/1904,49.00%,2017,June
9/2/1921,CA-2017-165323,6/17/2017,6/21/2017,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,6/11/1927,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,4/10/1900,1/3/1900,1/0/1900,1/8/1900,8.00%,2017,June
9/3/1921,CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,5/26/1952,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",12/9/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-27.14%,2015,November
9/4/1921,CA-2017-100783,9/4/2017,9/8/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,6/16/2105,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",1/30/1900,1/1/1900,1/0/1900,1/3/1900,12.50%,2017,September
9/5/1921,CA-2015-152513,7/4/2015,7/8/2015,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,12/13/2151,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1/22/1900,1/2/1900,1/0/1900,1/7/1900,32.50%,2015,July
9/6/1921,CA-2017-139822,9/15/2017,9/21/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,5/13/1918,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,2/7/1900,1/2/1900,1/0/1900,1/10/1900,28.00%,2017,September
9/7/1921,CA-2017-139822,9/15/2017,9/21/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,5/13/1918,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,2/28/1900,1/2/1900,1/0/1900,1/10/1900,18.00%,2017,September
9/8/1921,CA-2017-107713,3/13/2017,3/17/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,8/12/1957,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,6/22/1900,1/3/1900,1/0/1900,3/21/1900,47.00%,2017,March
9/9/1921,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,5/28/1990,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,1/17/1901,1/5/1900,1/0/1900,2/7/1900,10.00%,2017,September
9/10/1921,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,5/28/1990,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,1/15/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-73.33%,2017,September
9/11/1921,CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,8/25/1960,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,1/22/1900,1/4/1900,1/0/1900,1/10/1900,48.00%,2016,August
9/12/1921,CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,8/25/1960,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,4/12/1900,1/7/1900,1/0/1900,2/20/1900,50.00%,2016,August
9/13/1921,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,6/22/1927,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1/2/1900,1/3/1900,1/0/1900,1/1/1900,45.00%,2017,November
9/14/1921,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,6/22/1927,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,7/22/1901,1/1/1900,1/0/1900,6/18/1900,30.00%,2017,November
9/15/1921,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,6/22/1927,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,2/19/1900,1/3/1900,1/0/1900,1/9/1900,18.00%,2017,November
